"","Parches","Result"
"1598","R1598",0
"1599","R1599",0
"1600","R1600",0
"1601","R1601",0
"1602","R1602",0
"1603","R1603",0
"1604","R1604",0
"1605","R1605",0
"1606","R1606",0
"1607","R1607",0
"1608","R1608",0
"1609","R1609",0
"1610","R1610",0
"1611","R1611",0
"1612","R1612",0
"1613","R1613",0
"1614","R1614",0
"1615","R1615",0
"1616","R1616",0
"1617","R1617",0
"1618","R1618",0
"1619","R1619",0
"1620","R1620",0
"1621","R1621",0
"1622","R1622",0
"1623","R1623",0
"1624","R1624",0
"1625","R1625",0
"1626","R1626",0
"1627","R1627",0
"1628","R1628",0
"1629","R1629",0
"1630","R1630",0
"1631","R1631",0
"1632","R1632",0
"1633","R1633",0
"1634","R1634",0
"1635","R1635",0
"1636","R1636",0
"1637","R1637",0
"1638","R1638",0
"1639","R1639",0
"1640","R1640",0
"1641","R1641",0
"1642","R1642",0
"1643","R1643",0
"1644","R1644",0
"1645","R1645",0
"1646","R1646",0
"1647","R1647",0
"1648","R1648",0
"1649","R1649",0
"1650","R1650",0
"1651","R1651",0
"1652","R1652",0
"1653","R1653",0
"1654","R1654",0
"1655","R1655",0
"1656","R1656",0
"1657","R1657",0
"1658","R1658",0
"1659","R1659",0
"1660","R1660",0
"1661","R1661",0
"1662","R1662",0
"1663","R1663",0
"1664","R1664",0
"1665","R1665",0
"1666","R1666",0
"1667","R1667",0
"1668","R1668",0
"1669","R1669",0
"1670","R1670",0
"1671","R1671",0
"1672","R1672",0
"1673","R1673",0
"1674","R1674",0
"1675","R1675",0
"1676","R1676",0
"1677","R1677",0
"1678","R1678",0
"1679","R1679",0
"1680","R1680",0
"1681","R1681",0
"1682","R1682",0
"1683","R1683",0
"1684","R1684",0
"1685","R1685",0
"1686","R1686",0
"1687","R1687",0
"1688","R1688",0
"1689","R1689",0
"1690","R1690",0
"1691","R1691",0
"1692","R1692",0
"1693","R1693",0
"1694","R1694",0
"1695","R1695",0
"1696","R1696",0
"1697","R1697",0
"1698","R1698",0
"1699","R1699",0
"1700","R1700",0
"1701","R1701",0
"1702","R1702",0
"1703","R1703",0
"1704","R1704",0
"1705","R1705",0
"1706","R1706",0
"1707","R1707",0
"1708","R1708",0
"1709","R1709",0
"1710","R1710",0
"1711","R1711",0
"1712","R1712",0
"1713","R1713",0
"1714","R1714",0
"1715","R1715",0
"1716","R1716",0
"1717","R1717",0
"1718","R1718",0
"1719","R1719",0
"1720","R1720",0
"1721","R1721",0
"1722","R1722",0
"1723","R1723",0
"1724","R1724",0
"1725","R1725",0
"1726","R1726",0
"1727","R1727",0
"1728","R1728",0
"1729","R1729",0
"1730","R1730",0
"1731","R1731",0
"1732","R1732",0
"1733","R1733",0
"1734","R1734",0
"1735","R1735",0
"1736","R1736",0
"1737","R1737",0
"1738","R1738",0
"1739","R1739",0
"1740","R1740",0
"1741","R1741",0
"1742","R1742",0
"1743","R1743",0
"1744","R1744",0
"1745","R1745",0
"1746","R1746",0
"1747","R1747",0
"1748","R1748",0
"1749","R1749",0
"1750","R1750",0
"1751","R1751",0
"1752","R1752",0
"1753","R1753",0
"1754","R1754",0
"1755","R1755",0
"1756","R1756",0
"1757","R1757",0
"1758","R1758",0
"1759","R1759",0
"1760","R1760",0
"1761","R1761",0
"1762","R1762",0
"1763","R1763",0
"1764","R1764",0
"1765","R1765",0
"1766","R1766",0
"1767","R1767",0
"1768","R1768",0
"1769","R1769",0
"1770","R1770",0
"1771","R1771",0
"1772","R1772",0
"1773","R1773",0
"1774","R1774",0
"1775","R1775",0
"1776","R1776",0
"1777","R1777",0
"1778","R1778",0
"1779","R1779",0
"1780","R1780",0
"1781","R1781",0
"1782","R1782",0
"1783","R1783",0
"1784","R1784",0
"1785","R1785",0
"1786","R1786",0
"1787","R1787",0
"1788","R1788",0
"1789","R1789",0
"1790","R1790",0
"1791","R1791",0
"1792","R1792",0
"1793","R1793",0
"1794","R1794",0
"1795","R1795",0
"1796","R1796",0
"1797","R1797",0
"1798","R1798",0
"1799","R1799",0
"1800","R1800",0
"1801","R1801",0
"1802","R1802",0
"1803","R1803",0
"1804","R1804",0
"1805","R1805",0
"1806","R1806",0
"1807","R1807",0
"1808","R1808",0
"1809","R1809",0
"1810","R1810",0
"1811","R1811",0
"1812","R1812",0
"1813","R1813",0
"1814","R1814",0
"1815","R1815",0
"1816","R1816",0
"1817","R1817",0
"1818","R1818",0
"1819","R1819",0
"1820","R1820",0
"1821","R1821",0
"1822","R1822",0
"1823","R1823",0
"1824","R1824",0
"1825","R1825",0
"1826","R1826",0
"1827","R1827",0
"1828","R1828",0
"1829","R1829",0
"1830","R1830",0
"1831","R1831",0
"1832","R1832",0
"1833","R1833",0
"1834","R1834",0
"1835","R1835",0
"1836","R1836",0
"1837","R1837",0
"1838","R1838",0
"1839","R1839",0
"1840","R1840",0
"1841","R1841",0
"1842","R1842",0
"1843","R1843",0
"1844","R1844",0
"1845","R1845",0
"1846","R1846",0
"1847","R1847",0
"1848","R1848",0
"1849","R1849",0
"1850","R1850",0
"1851","R1851",0
"1852","R1852",0
"1853","R1853",0
"1854","R1854",0
"1855","R1855",0
"1856","R1856",0
"1857","R1857",0
"1858","R1858",0
"1859","R1859",0
"1860","R1860",0
"1861","R1861",0
"1862","R1862",0
"1863","R1863",0
"1864","R1864",0
"1865","R1865",0
"1866","R1866",0
"1867","R1867",0
"1868","R1868",0
"1869","R1869",0
"1870","R1870",0
"1871","R1871",0
"1872","R1872",0
"1873","R1873",0
"1874","R1874",0
"1875","R1875",0
"1876","R1876",0
"1877","R1877",0
"1878","R1878",0
"1879","R1879",0
"1880","R1880",0
"1881","R1881",0
"1882","R1882",0
"1883","R1883",0
"1884","R1884",0
"1885","R1885",0
"1886","R1886",0
"1887","R1887",0
"1888","R1888",0
"1889","R1889",0
"1890","R1890",0
"1891","R1891",0
"1892","R1892",0
"1893","R1893",0
"1894","R1894",0
"1895","R1895",0
"1896","R1896",0
"1897","R1897",0
"1898","R1898",0
"1899","R1899",0
"1900","R1900",0
"1901","R1901",0
"1902","R1902",0
"1903","R1903",0
"1904","R1904",0
"1905","R1905",0
"1906","R1906",0
"1907","R1907",0
"1908","R1908",0
"1909","R1909",0
"1910","R1910",0
"1911","R1911",0
"1912","R1912",0
"1913","R1913",0
"1914","R1914",0
"1915","R1915",0
"1916","R1916",0
"1917","R1917",0
"1918","R1918",0
"1919","R1919",0
"1920","R1920",0
"1921","R1921",0
"1922","R1922",0
"1923","R1923",0
"1924","R1924",0
"1925","R1925",0
"1926","R1926",0
"1927","R1927",0
"1928","R1928",0
"1929","R1929",0
"1930","R1930",0
"1931","R1931",0
"1932","R1932",0
"1933","R1933",0
"1934","R1934",0
"1935","R1935",0
"1936","R1936",0
"1937","R1937",0
"1938","R1938",0
"1939","R1939",0
"1940","R1940",0
"1941","R1941",0
"1942","R1942",0
"1943","R1943",0
"1944","R1944",0
"1945","R1945",0
"1946","R1946",0
"1947","R1947",0
"1948","R1948",0
"1949","R1949",0
"1950","R1950",0
"1951","R1951",0
"1952","R1952",0
"1953","R1953",0
"1954","R1954",0
"1955","R1955",0
"1956","R1956",0
"1957","R1957",0
"1958","R1958",0
"1959","R1959",0
"1960","R1960",0
"1961","R1961",0
"1962","R1962",0
"1963","R1963",0
"1964","R1964",0
"1965","R1965",0
"1966","R1966",0
"1967","R1967",0
"1968","R1968",0
"1969","R1969",0
"1970","R1970",0
"1971","R1971",0
"1972","R1972",0
"1973","R1973",0
"1974","R1974",0
"1975","R1975",0
"1976","R1976",0
"1977","R1977",0
"1978","R1978",0
"1979","R1979",0
"1980","R1980",0
"1981","R1981",0
"1982","R1982",0
"1983","R1983",0
"1984","R1984",0
"1985","R1985",0
"1986","R1986",0
"1987","R1987",0
"1988","R1988",0
"1989","R1989",0
"1990","R1990",0
"1991","R1991",0
"1992","R1992",0
"1993","R1993",0
"1994","R1994",0
"1995","R1995",0
"1996","R1996",0
"1997","R1997",0
"1998","R1998",0
"1999","R1999",0
"2000","R2000",0
"2001","R2001",0
"2002","R2002",0
"2003","R2003",0
"2004","R2004",0
"2005","R2005",0
"2006","R2006",0
"2007","R2007",0
"2008","R2008",0
"2009","R2009",0
"2010","R2010",0
"2011","R2011",0
"2012","R2012",0
"2013","R2013",0
"2014","R2014",0
"2015","R2015",0
"2016","R2016",0
"2017","R2017",0
"2018","R2018",0
"2019","R2019",0
"2020","R2020",0
"2021","R2021",0
"2022","R2022",0
"2023","R2023",0
"2024","R2024",0
"2025","R2025",0
"2026","R2026",0
"2027","R2027",0
"2028","R2028",0
"2029","R2029",0
"2030","R2030",0
"2031","R2031",0
"2032","R2032",0
"2033","R2033",0
"2034","R2034",0
"2035","R2035",0
"2036","R2036",0
"2037","R2037",0
"2038","R2038",0
"2039","R2039",0
"2040","R2040",0
"2041","R2041",0
"2042","R2042",0
"2043","R2043",0
"2044","R2044",0
"2045","R2045",0
"2046","R2046",0
"2047","R2047",0
"2048","R2048",0
"2049","R2049",0
"2050","R2050",0
"2051","R2051",0
"2052","R2052",0
"2053","R2053",0
"2054","R2054",0
"2055","R2055",0
"2056","R2056",0
"2057","R2057",0
"2058","R2058",0
"2059","R2059",0
"2060","R2060",0
"2061","R2061",0
"2062","R2062",0
"2063","R2063",0
"2064","R2064",0
"2065","R2065",0
"2066","R2066",0
"2067","R2067",0
"2068","R2068",0
"2069","R2069",0
"2070","R2070",0
"2071","R2071",0
"2072","R2072",0
"2073","R2073",0
"2074","R2074",0
"2075","R2075",0
"2076","R2076",0
"2077","R2077",0
"2078","R2078",0
"2079","R2079",0
"2080","R2080",0
"2081","R2081",0
"2082","R2082",0
"2083","R2083",0
"2084","R2084",0
"2085","R2085",0
"2086","R2086",0
"2087","R2087",0
"2088","R2088",0
"2089","R2089",0
"2090","R2090",0
"2091","R2091",0
"2092","R2092",0
"2093","R2093",0
"2094","R2094",0
"2095","R2095",0
"2096","R2096",0
"2097","R2097",0
"2098","R2098",0
"2099","R2099",0
"2100","R2100",0
"2101","R2101",0
"2102","R2102",0
"2103","R2103",0
"2104","R2104",0
"2105","R2105",0
"2106","R2106",0
"2107","R2107",0
"2108","R2108",0
"2109","R2109",0
"2110","R2110",0
"2111","R2111",0
"2112","R2112",0
"2113","R2113",0
"2114","R2114",0
"2115","R2115",0
"2116","R2116",0
"2117","R2117",0
"2118","R2118",0
"2119","R2119",0
"2120","R2120",0
"2121","R2121",0
"2122","R2122",0
"2123","R2123",0
"2124","R2124",0
"2125","R2125",0
"2126","R2126",0
"2127","R2127",0
"2128","R2128",0
"2129","R2129",0
"2130","R2130",0
"2131","R2131",0
"2132","R2132",0
"2133","R2133",0
"2134","R2134",0
"2135","R2135",0
"2136","R2136",0
"2137","R2137",0
"2138","R2138",0
"2139","R2139",0
"2140","R2140",0
"2141","R2141",0
"2142","R2142",0
"2143","R2143",0
"2144","R2144",0
"2145","R2145",0
"2146","R2146",0
"2147","R2147",0
"2148","R2148",0
"2149","R2149",0
"2150","R2150",0
"2151","R2151",0
"2152","R2152",0
"2153","R2153",0
"2154","R2154",0
"2155","R2155",0
"2156","R2156",0
"2157","R2157",0
"2158","R2158",0
"2159","R2159",0
"2160","R2160",0
"2161","R2161",0
"2162","R2162",0
"2163","R2163",0
"2164","R2164",0
"2165","R2165",0
"2166","R2166",0
"2167","R2167",0
"2168","R2168",0
"2169","R2169",0
"2170","R2170",0
"2171","R2171",0
"2172","R2172",0
"2173","R2173",0
"2174","R2174",0
"2175","R2175",0
"2176","R2176",0
"2177","R2177",0
"2178","R2178",0
"2179","R2179",0
"2180","R2180",0
"2181","R2181",0
"2182","R2182",0
"2183","R2183",0
"2184","R2184",1
"2185","R2185",0
"2186","R2186",0
"2187","R2187",0
"2188","R2188",0
"2189","R2189",0
"2190","R2190",0
"2191","R2191",0
"2192","R2192",0
"2193","R2193",0
"2194","R2194",0
"2195","R2195",0
"2196","R2196",0
"2197","R2197",0
"2198","R2198",0
"2199","R2199",0
"2200","R2200",0
"2201","R2201",0
"2202","R2202",0
"2203","R2203",0
"2204","R2204",0
"2205","R2205",0
"2206","R2206",0
"2207","R2207",0
"2208","R2208",0
"2209","R2209",0
"2210","R2210",0
"2211","R2211",0
"2212","R2212",0
"2213","R2213",0
"2214","R2214",0
"2215","R2215",0
"2216","R2216",0
"2217","R2217",0
"2218","R2218",0
"2219","R2219",0
"2220","R2220",0
"2221","R2221",0
"2222","R2222",0
"2223","R2223",0
"2224","R2224",0
"2225","R2225",0
"2226","R2226",0
"2227","R2227",0
"2228","R2228",0
"2229","R2229",0
"2230","R2230",0
"2231","R2231",0
"2232","R2232",0
"2233","R2233",0
"2234","R2234",0
"2235","R2235",0
"2236","R2236",0
"2237","R2237",0
"2238","R2238",0
"2239","R2239",0
"2240","R2240",0
"2241","R2241",0
"2242","R2242",0
"2243","R2243",0
"2244","R2244",0
"2245","R2245",0
"2246","R2246",0
"2247","R2247",0
"2248","R2248",0.999999999999998
"2249","R2249",0
"2250","R2250",0
"2251","R2251",0
"2252","R2252",0
"2253","R2253",0
"2254","R2254",0
"2255","R2255",0
"2256","R2256",0
"2257","R2257",0
"2258","R2258",0
"2259","R2259",0
"2260","R2260",0
"2261","R2261",0
"2262","R2262",0
"2263","R2263",0
"2264","R2264",0
"2265","R2265",0
"2266","R2266",0
"2267","R2267",0
"2268","R2268",0
"2269","R2269",0
"2270","R2270",0
"2271","R2271",0
"2272","R2272",0
"2273","R2273",0
"2274","R2274",0
"2275","R2275",0
"2276","R2276",0
"2277","R2277",0
"2278","R2278",0
"2279","R2279",0
"2280","R2280",0
"2281","R2281",0
"2282","R2282",0
"2283","R2283",0
"2284","R2284",0
"2285","R2285",0
"2286","R2286",0
"2287","R2287",0
"2288","R2288",0
"2289","R2289",0
"2290","R2290",0
"2291","R2291",0
"2292","R2292",0
"2293","R2293",0
"2294","R2294",0
"2295","R2295",0
"2296","R2296",0
"2297","R2297",0
"2298","R2298",0
"2299","R2299",0
"2300","R2300",0
"2301","R2301",0
"2302","R2302",0
"2303","R2303",0
"2304","R2304",0
"2305","R2305",0
"2306","R2306",0
"2307","R2307",0
"2308","R2308",0
"2309","R2309",0
"2310","R2310",0
"2311","R2311",0
"2312","R2312",0
"2313","R2313",0
"2314","R2314",0
"2315","R2315",0
"2316","R2316",0
"2317","R2317",0
"2318","R2318",0
"2319","R2319",0
"2320","R2320",1
"2321","R2321",0
"2322","R2322",0
"2323","R2323",0
"2324","R2324",0
"2325","R2325",0
"2326","R2326",0
"2327","R2327",0
"2328","R2328",0
"2329","R2329",0
"2330","R2330",0
"2331","R2331",0
"2332","R2332",0
"2333","R2333",0
"2334","R2334",0
"2335","R2335",0
"2336","R2336",0
"2337","R2337",0
"2338","R2338",0
"2339","R2339",0
"2340","R2340",0
"2341","R2341",0
"2342","R2342",0
"2343","R2343",0
"2344","R2344",0
"2345","R2345",0
"2346","R2346",0
"2347","R2347",0
"2348","R2348",0.999999999999999
"2349","R2349",0
"2350","R2350",0
"2351","R2351",0
"2352","R2352",0
"2353","R2353",0
"2354","R2354",0
"2355","R2355",0
"2356","R2356",0
"2357","R2357",0
"2358","R2358",0
"2359","R2359",0
"2360","R2360",0
"2361","R2361",0
"2362","R2362",0
"2363","R2363",0
"2364","R2364",0
"2365","R2365",0
"2366","R2366",0
"2367","R2367",0
"2368","R2368",0
"2369","R2369",0
"2370","R2370",0
"2371","R2371",0
"2372","R2372",0
"2373","R2373",0
"2374","R2374",0
"2375","R2375",0
"2376","R2376",0
"2377","R2377",0
"2378","R2378",0
"2379","R2379",0
"2380","R2380",0
"2381","R2381",0
"2382","R2382",0
"2383","R2383",0
"2384","R2384",0
"2385","R2385",0
"2386","R2386",0
"2387","R2387",0
"2388","R2388",0
"2389","R2389",0
"2390","R2390",0
"2391","R2391",0
"2392","R2392",0
"2393","R2393",0
"2394","R2394",0
"2395","R2395",0
"2396","R2396",0
"2397","R2397",0
"2398","R2398",0
"2399","R2399",0
"2400","R2400",0
"2401","R2401",0
"2402","R2402",0
"2403","R2403",0
"2404","R2404",0
"2405","R2405",0
"2406","R2406",0
"2407","R2407",0
"2408","R2408",0
"2409","R2409",0
"2410","R2410",0
"2411","R2411",0
"2412","R2412",0
"2413","R2413",0
"2414","R2414",0
"2415","R2415",0
"2416","R2416",0
"2417","R2417",0
"2418","R2418",0
"2419","R2419",0
"2420","R2420",0
"2421","R2421",0
"2422","R2422",0
"2423","R2423",0
"2424","R2424",0
"2425","R2425",0
"2426","R2426",0
"2427","R2427",0
"2428","R2428",0
"2429","R2429",0
"2430","R2430",0
"2431","R2431",0
"2432","R2432",0
"2433","R2433",0
"2434","R2434",0
"2435","R2435",0
"2436","R2436",0
"2437","R2437",0
"2438","R2438",0
"2439","R2439",0
"2440","R2440",0
"2441","R2441",0
"2442","R2442",0
"2443","R2443",0
"2444","R2444",0
"2445","R2445",0
"2446","R2446",0
"2447","R2447",0
"2448","R2448",0
"2449","R2449",0
"2450","R2450",0
"2451","R2451",0
"2452","R2452",0
"2453","R2453",0
"2454","R2454",0
"2455","R2455",0
"2456","R2456",0
"2457","R2457",0
"2458","R2458",0
"2459","R2459",0
"2460","R2460",0
"2461","R2461",0
"2462","R2462",0
"2463","R2463",0
"2464","R2464",0
"2465","R2465",0
"2466","R2466",0
"2467","R2467",0
"2468","R2468",0
"2469","R2469",0
"2470","R2470",0
"2471","R2471",0
"2472","R2472",0
"2473","R2473",0
"2474","R2474",0
"2475","R2475",0
"2476","R2476",0
"2477","R2477",0
"2478","R2478",0
"2479","R2479",0
"2480","R2480",0
"2481","R2481",0
"2482","R2482",0
"2483","R2483",1
"2484","R2484",0
"2485","R2485",0
"2486","R2486",0
"2487","R2487",0
"2488","R2488",0
"2489","R2489",0
"2490","R2490",0
"2491","R2491",0
"2492","R2492",0
"2493","R2493",0
"2494","R2494",0
"2495","R2495",0
"2496","R2496",0
"2497","R2497",0
"2498","R2498",0
"2499","R2499",0
"2500","R2500",0
"2501","R2501",0
"2502","R2502",0
"2503","R2503",0
"2504","R2504",0
"2505","R2505",1
"2506","R2506",0
"2507","R2507",0
"2508","R2508",0
"2509","R2509",0
"2510","R2510",0
"2511","R2511",0
"2512","R2512",0
"2513","R2513",0
"2514","R2514",0
"2515","R2515",0
"2516","R2516",0
"2517","R2517",0
"2518","R2518",0
"2519","R2519",0
"2520","R2520",0
"2521","R2521",0
"2522","R2522",0
"2523","R2523",0
"2524","R2524",0
"2525","R2525",0
"2526","R2526",0
"2527","R2527",0
"2528","R2528",0
"2529","R2529",0
"2530","R2530",0
"2531","R2531",0
"2532","R2532",0
"2533","R2533",0
"2534","R2534",0
"2535","R2535",0
"2536","R2536",0
"2537","R2537",0
"2538","R2538",0
"2539","R2539",0
"2540","R2540",0
"2541","R2541",0
"2542","R2542",0
"2543","R2543",0
"2544","R2544",0
"2545","R2545",0
"2546","R2546",0
"2547","R2547",0
"2548","R2548",0
"2549","R2549",0
"2550","R2550",0
"2551","R2551",0
"2552","R2552",0
"2553","R2553",0
"2554","R2554",0
"2555","R2555",0
"2556","R2556",0
"2557","R2557",0
"2558","R2558",0
"2559","R2559",0
"2560","R2560",0
"2561","R2561",0
"2562","R2562",0
"2563","R2563",0
"2564","R2564",0
"2565","R2565",0
"2566","R2566",0
"2567","R2567",0
"2568","R2568",0
"2569","R2569",0
"2570","R2570",0
"2571","R2571",0
"2572","R2572",0
"2573","R2573",0
"2574","R2574",0
"2575","R2575",0
"2576","R2576",0
"2577","R2577",0
"2578","R2578",0
"2579","R2579",0
"2580","R2580",0
"2581","R2581",0
"2582","R2582",0
"2583","R2583",0
"2584","R2584",0
"2585","R2585",0
"2586","R2586",0
"2587","R2587",0
"2588","R2588",0
"2589","R2589",0
"2590","R2590",0
"2591","R2591",0
"2592","R2592",0
"2593","R2593",0
"2594","R2594",0
"2595","R2595",0
"2596","R2596",0
"2597","R2597",0
"2598","R2598",0
"2599","R2599",0
"2600","R2600",0
"2601","R2601",0
"2602","R2602",0
"2603","R2603",0
"2604","R2604",0
"2605","R2605",0
"2606","R2606",0
"2607","R2607",0
"2608","R2608",0
"2609","R2609",0
"2610","R2610",0
"2611","R2611",0
"2612","R2612",0
"2613","R2613",0
"2614","R2614",0
"2615","R2615",0
"2616","R2616",0
"2617","R2617",0
"2618","R2618",0
"2619","R2619",0
"2620","R2620",0
"2621","R2621",0
"2622","R2622",0
"2623","R2623",0
"2624","R2624",0
"2625","R2625",0
"2626","R2626",0
"2627","R2627",0
"2628","R2628",0
"2629","R2629",0
"2630","R2630",0
"2631","R2631",0
"2632","R2632",0
"2633","R2633",0
"2634","R2634",0
"2635","R2635",0
"2636","R2636",0
"2637","R2637",0
"2638","R2638",0
"2639","R2639",0
"2640","R2640",0
"2641","R2641",0
"2642","R2642",0
"2643","R2643",0
"2644","R2644",0
"2645","R2645",0
"2646","R2646",0
"2647","R2647",0
"2648","R2648",0
"2649","R2649",0
"2650","R2650",0
"2651","R2651",0
"2652","R2652",0
"2653","R2653",0
"2654","R2654",0
"2655","R2655",0
"2656","R2656",0
"2657","R2657",0
"2658","R2658",0
"2659","R2659",0
"2660","R2660",0
"2661","R2661",0
"2662","R2662",0
"2663","R2663",0
"2664","R2664",0
"2665","R2665",0
"2666","R2666",0
"2667","R2667",0
"2668","R2668",0
"2669","R2669",0
"2670","R2670",0
"2671","R2671",0
"2672","R2672",0
"2673","R2673",0
"2674","R2674",0
"2675","R2675",0
"2676","R2676",0
"2677","R2677",0
"2678","R2678",0
"2679","R2679",0
"2680","R2680",0
"2681","R2681",0
"2682","R2682",0
"2683","R2683",0
"2684","R2684",0
"2685","R2685",0
"2686","R2686",0
"2687","R2687",0
"2688","R2688",0
"2689","R2689",0
"2690","R2690",0
"2691","R2691",0
"2692","R2692",0
"2693","R2693",0
"2694","R2694",0
"2695","R2695",0
"2696","R2696",0
"2697","R2697",0
"2698","R2698",0
"2699","R2699",0
"2700","R2700",0
"2701","R2701",0
"2702","R2702",0
"2703","R2703",0
"2704","R2704",0
"2705","R2705",0
"2706","R2706",0
"2707","R2707",0
"2708","R2708",0
"2709","R2709",0
"2710","R2710",0
"2711","R2711",0
"2712","R2712",0
"2713","R2713",0
"2714","R2714",0
"2715","R2715",0
"2716","R2716",0
"2717","R2717",0
"2718","R2718",0
"2719","R2719",0
"2720","R2720",0
"2721","R2721",0
"2722","R2722",0
"2723","R2723",0
"2724","R2724",0
"2725","R2725",0
"2726","R2726",0
"2727","R2727",0
"2728","R2728",0
"2729","R2729",0
"2730","R2730",0
"2731","R2731",0
"2732","R2732",0
"2733","R2733",0
"2734","R2734",0
"2735","R2735",0
"2736","R2736",0
"2737","R2737",0
"2738","R2738",0
"2739","R2739",0
"2740","R2740",0
"2741","R2741",0
"2742","R2742",0
"2743","R2743",0
"2744","R2744",0
"2745","R2745",0
"2746","R2746",0
"2747","R2747",0
"2748","R2748",0
"2749","R2749",0
"2750","R2750",0
"2751","R2751",0
"2752","R2752",0
"2753","R2753",0
"2754","R2754",0
"2755","R2755",0
"2756","R2756",0
"2757","R2757",0
"2758","R2758",0
"2759","R2759",0
"2760","R2760",0
"2761","R2761",0
"2762","R2762",0
"2763","R2763",0
"2764","R2764",0
"2765","R2765",0
"2766","R2766",0
"2767","R2767",0
"2768","R2768",0
"2769","R2769",0
"2770","R2770",0
"2771","R2771",0
"2772","R2772",0
"2773","R2773",0
"2774","R2774",0
"2775","R2775",0
